record_id,region,country,date,network_type,operator,device_type,signal_strength_dbm,latency_ms,throughput_mbps,data_usage_gb,call_drop_rate,packet_loss_percent,jitter_ms,download_speed_mbps,upload_speed_mbps,num_connected_users,network_availability_percent,temperature_celsius,weather_condition
R04231,Central,Germany,2023-06-26 06:00:00,5G,Orange,Tablet,-80,33,43.49,25.87,0.54,0.31,11.48,223.18,42.2,704,97.37,0.8,Cloudy
R04232,East,Germany,2023-06-26 07:00:00,4G,Telecom Italia,Smartphone,-66,36,180.26,27.7,0.09,0.25,2.42,108.36,112.23,60,95.42,11.1,Rainy
R04233,West,Netherlands,2023-06-26 08:00:00,5G,Telecom Italia,Smartphone,-62,57,110.15,20.12,0.18,0.06,17.59,214.11,141.38,330,95.75,21.1,Clear
R04234,North,France,2023-06-26 09:00:00,5G,Orange,Tablet,-94,88,229.51,5.69,0.41,0.1,7.15,147.16,24.34,459,98.87,4.3,Cloudy
R04235,West,France,2023-06-26 10:00:00,4G,Vodafone,Smartphone,-56,32,107.88,22.88,1.12,0.58,12.12,54.14,59.75,551,95.09,13.6,Stormy
R04236,Central,France,2023-06-26 11:00:00,4G,Vodafone,Smartphone,-52,72,117.03,0.96,1.99,0.66,14.52,68.27,126.28,600,97.78,8.9,Stormy
R04237,South,Germany,2023-06-26 12:00:00,5G,Orange,Tablet,-53,28,40.43,3.84,1.69,0.64,15.77,17.55,76.34,105,95.49,1.9,Clear
R04238,North,Spain,2023-06-26 13:00:00,5G,O2,Router,-58,63,87.02,1.37,0.17,0.54,9.22,106.27,127.14,996,99.06,23.5,Rainy
R04239,East,France,2023-06-26 14:00:00,5G,O2,Smartphone,-78,45,106.2,4.5,1.68,0.49,15.69,221.12,21.93,918,99.04,22.0,Cloudy
R04240,Central,Germany,2023-06-26 15:00:00,5G,Deutsche Telekom,Smartphone,-91,96,14.2,22.68,1.07,0.07,3.22,291.02,117.67,405,98.51,20.2,Clear
R04241,South,Germany,2023-06-26 16:00:00,4G,Vodafone,Router,-56,38,115.02,26.62,1.32,0.84,10.99,48.73,61.49,978,98.78,36.9,Cloudy
R04242,West,Spain,2023-06-26 17:00:00,4G,Vodafone,Smartphone,-90,67,90.72,8.73,0.26,0.51,1.42,112.45,105.49,161,97.95,36.7,Cloudy
R04243,South,Netherlands,2023-06-26 18:00:00,4G,Orange,Tablet,-84,100,202.92,4.01,0.79,0.13,8.72,62.63,47.51,413,97.43,20.8,Clear
R04244,Central,Netherlands,2023-06-26 19:00:00,4G,Orange,Smartphone,-84,99,35.71,8.55,1.77,0.14,7.93,230.66,105.33,197,97.05,28.2,Stormy
R04245,Central,France,2023-06-26 20:00:00,4G,O2,Tablet,-84,49,192.45,19.59,0.85,0.51,19.58,276.68,106.81,547,98.31,31.2,Cloudy
R04246,South,France,2023-06-26 21:00:00,5G,Vodafone,Router,-87,51,181.36,10.83,0.25,0.24,8.56,43.06,65.8,357,96.91,-0.1,Cloudy
R04247,West,Spain,2023-06-26 22:00:00,5G,Vodafone,Router,-54,97,68.03,28.85,0.62,0.92,18.23,272.04,145.53,595,95.01,33.0,Cloudy
R04248,South,France,2023-06-26 23:00:00,4G,Telecom Italia,Router,-74,98,29.99,4.36,0.44,0.5,9.27,88.73,5.07,350,95.5,-4.8,Clear
R04249,Central,Spain,2023-06-27 00:00:00,4G,Deutsche Telekom,Smartphone,-80,95,212.04,29.72,1.37,0.98,11.13,74.69,102.76,381,98.26,-4.9,Clear
R04250,Central,Germany,2023-06-27 01:00:00,4G,Deutsche Telekom,Router,-92,94,69.86,0.87,1.82,0.73,7.66,26.42,136.76,661,96.82,9.0,Stormy
R04251,East,France,2023-06-27 02:00:00,5G,O2,Smartphone,-93,88,44.93,13.82,1.47,0.81,13.16,33.34,129.34,821,99.95,30.7,Cloudy
R04252,East,Germany,2023-06-27 03:00:00,5G,Vodafone,Smartphone,-80,30,96.17,7.93,1.69,0.39,15.04,30.08,86.88,830,96.77,36.5,Clear
R04253,North,Italy,2023-06-27 04:00:00,5G,Telecom Italia,Smartphone,-82,117,106.21,17.21,1.61,0.13,16.03,139.46,134.88,108,95.54,13.0,Cloudy
R04254,Central,Spain,2023-06-27 05:00:00,4G,Vodafone,Router,-55,102,88.26,3.35,0.03,0.69,14.18,201.01,20.65,372,96.64,23.4,Stormy
R04255,East,Italy,2023-06-27 06:00:00,4G,Orange,Router,-58,45,244.36,26.34,0.25,0.41,7.27,63.48,83.8,486,98.43,16.3,Rainy
R04256,South,France,2023-06-27 07:00:00,4G,O2,Smartphone,-92,45,221.4,4.53,0.85,0.95,7.28,73.12,147.29,554,97.64,7.6,Rainy
R04257,West,Germany,2023-06-27 08:00:00,4G,Deutsche Telekom,Router,-94,36,219.51,17.83,0.22,0.19,7.61,60.14,148.78,450,98.05,34.0,Rainy
R04258,South,France,2023-06-27 09:00:00,4G,Vodafone,Smartphone,-86,114,105.7,1.48,1.47,0.63,1.72,243.9,103.48,504,95.56,21.4,Stormy
R04259,West,Italy,2023-06-27 10:00:00,5G,O2,Router,-85,102,241.09,9.67,0.14,0.87,18.92,49.78,29.31,427,99.13,26.0,Clear
R04260,East,France,2023-06-27 11:00:00,4G,Deutsche Telekom,Tablet,-57,63,174.16,4.92,0.83,0.4,4.72,31.29,21.37,606,99.51,22.8,Cloudy
R04261,North,Netherlands,2023-06-27 12:00:00,5G,Vodafone,Router,-70,103,209.68,29.35,0.78,0.95,4.02,20.65,138.75,352,95.73,-1.2,Clear
R04262,South,Italy,2023-06-27 13:00:00,5G,Telecom Italia,Router,-59,42,130.21,0.85,1.09,0.08,11.49,21.64,132.7,255,98.13,32.3,Rainy
R04263,South,France,2023-06-27 14:00:00,5G,O2,Router,-70,44,48.55,10.9,1.26,0.59,1.9,168.54,50.73,913,96.15,-3.3,Rainy
R04264,South,Germany,2023-06-27 15:00:00,5G,Vodafone,Smartphone,-92,111,222.85,9.43,1.89,0.78,16.92,37.26,140.08,673,95.91,26.1,Cloudy
R04265,West,France,2023-06-27 16:00:00,5G,Deutsche Telekom,Smartphone,-70,56,126.74,19.89,0.54,0.2,17.65,74.5,23.93,802,96.02,1.4,Cloudy
R04266,East,Germany,2023-06-27 17:00:00,4G,Deutsche Telekom,Tablet,-58,95,242.45,2.16,1.33,0.06,8.56,251.48,47.7,459,97.61,19.6,Stormy
R04267,South,Netherlands,2023-06-27 18:00:00,4G,Telecom Italia,Tablet,-68,84,71.17,24.41,0.07,0.08,19.46,290.75,98.4,976,99.43,0.7,Cloudy
R04268,South,France,2023-06-27 19:00:00,4G,O2,Tablet,-94,21,248.17,14.26,0.0,0.32,7.16,259.65,29.75,929,99.09,38.6,Clear
R04269,North,Netherlands,2023-06-27 20:00:00,5G,O2,Smartphone,-94,93,63.38,13.86,0.05,0.22,5.94,288.28,148.41,173,95.72,14.5,Clear
R04270,North,Italy,2023-06-27 21:00:00,5G,Vodafone,Tablet,-80,117,98.36,7.19,0.9,0.22,19.8,204.43,37.27,720,97.55,30.7,Cloudy
R04271,East,Germany,2023-06-27 22:00:00,5G,Deutsche Telekom,Tablet,-73,51,152.56,14.96,1.11,0.46,5.76,296.29,40.57,513,95.75,30.8,Clear
R04272,East,Italy,2023-06-27 23:00:00,5G,Deutsche Telekom,Router,-73,108,176.4,11.23,0.01,0.08,9.44,153.94,73.82,365,97.19,0.5,Clear
R04273,Central,Germany,2023-06-28 00:00:00,5G,Telecom Italia,Tablet,-83,93,182.87,7.73,0.79,1.0,12.63,240.46,117.88,562,97.81,20.5,Rainy
R04274,North,Netherlands,2023-06-28 01:00:00,5G,Telecom Italia,Router,-75,74,124.3,5.48,0.08,0.7,7.13,291.78,22.47,223,99.06,40.0,Rainy
R04275,Central,Spain,2023-06-28 02:00:00,4G,O2,Smartphone,-57,69,28.44,21.99,1.31,0.03,8.3,215.69,101.78,851,99.31,12.2,Cloudy
R04276,West,France,2023-06-28 03:00:00,5G,Deutsche Telekom,Smartphone,-71,84,129.05,4.69,1.26,0.69,14.69,287.45,19.41,267,95.14,-0.7,Cloudy
R04277,Central,Netherlands,2023-06-28 04:00:00,5G,Vodafone,Router,-59,51,90.33,5.46,1.57,0.79,14.74,83.56,18.73,743,98.45,29.4,Cloudy
R04278,South,Germany,2023-06-28 05:00:00,4G,Orange,Tablet,-83,56,167.84,17.52,1.09,0.19,16.27,97.08,11.0,748,97.05,21.7,Rainy
R04279,Central,Germany,2023-06-28 06:00:00,5G,Vodafone,Smartphone,-81,95,53.75,7.17,1.25,0.84,12.28,125.2,83.97,655,97.47,27.1,Clear
R04280,East,Germany,2023-06-28 07:00:00,4G,Telecom Italia,Router,-68,101,104.54,14.05,0.56,0.61,5.44,144.73,68.22,90,96.11,18.9,Stormy
R04281,West,Germany,2023-06-28 08:00:00,4G,Vodafone,Smartphone,-93,113,241.87,16.81,0.17,0.82,7.33,270.25,49.57,100,95.17,7.1,Clear
R04282,South,France,2023-06-28 09:00:00,4G,Deutsche Telekom,Smartphone,-73,32,31.33,8.6,1.47,0.72,18.11,267.48,81.43,566,99.18,16.1,Stormy
R04283,Central,Italy,2023-06-28 10:00:00,5G,O2,Tablet,-92,73,154.56,10.63,1.22,0.7,14.94,200.81,77.77,393,96.15,21.4,Rainy
R04284,West,Spain,2023-06-28 11:00:00,4G,Orange,Smartphone,-93,22,31.76,6.7,1.88,0.16,2.67,77.37,73.71,955,99.4,5.7,Stormy
R04285,West,France,2023-06-28 12:00:00,4G,O2,Router,-57,104,47.68,14.08,1.98,0.32,15.32,79.71,30.01,727,95.35,33.4,Cloudy
R04286,South,Germany,2023-06-28 13:00:00,5G,Orange,Tablet,-88,61,155.18,29.78,1.69,0.52,7.28,193.21,135.06,980,97.04,13.5,Cloudy
R04287,Central,France,2023-06-28 14:00:00,4G,Orange,Router,-53,97,116.56,11.2,1.97,0.11,1.44,155.98,94.9,755,98.71,27.2,Cloudy
R04288,West,Netherlands,2023-06-28 15:00:00,5G,Deutsche Telekom,Router,-71,59,141.64,19.77,1.29,0.48,10.19,84.97,23.46,708,96.28,37.5,Cloudy
R04289,West,Germany,2023-06-28 16:00:00,5G,Deutsche Telekom,Router,-55,93,221.17,19.26,0.18,0.45,17.78,58.79,42.04,727,99.84,13.7,Clear
R04290,North,Spain,2023-06-28 17:00:00,4G,Telecom Italia,Tablet,-84,85,206.14,23.7,0.18,0.23,9.44,219.56,115.86,486,98.19,15.8,Cloudy
R04291,West,Germany,2023-06-28 18:00:00,5G,Telecom Italia,Smartphone,-91,79,223.12,21.5,1.61,0.2,19.79,245.84,117.58,425,96.09,3.3,Stormy
R04292,North,Spain,2023-06-28 19:00:00,5G,Orange,Router,-63,30,157.9,0.85,0.47,0.25,4.38,85.78,110.23,283,98.97,11.9,Rainy
R04293,Central,Spain,2023-06-28 20:00:00,4G,Telecom Italia,Smartphone,-71,20,127.51,9.62,0.12,0.61,7.67,133.23,119.62,611,99.92,18.8,Cloudy
R04294,Central,Italy,2023-06-28 21:00:00,4G,Deutsche Telekom,Smartphone,-71,45,120.21,26.17,0.94,0.41,1.32,216.91,91.74,383,96.25,5.3,Clear
R04295,Central,Italy,2023-06-28 22:00:00,4G,Telecom Italia,Router,-61,61,187.55,16.42,0.63,0.41,1.96,146.07,46.87,909,99.11,-3.8,Cloudy
R04296,East,France,2023-06-28 23:00:00,4G,Orange,Smartphone,-81,81,135.11,3.57,1.18,0.18,7.73,288.76,56.86,723,99.89,6.6,Cloudy
R04297,Central,France,2023-06-29 00:00:00,5G,O2,Tablet,-54,80,35.38,8.65,1.2,0.79,11.04,47.58,78.9,949,96.1,25.7,Clear
R04298,West,Spain,2023-06-29 01:00:00,4G,Vodafone,Tablet,-70,96,44.07,8.86,1.36,0.7,5.5,257.76,40.67,110,96.17,33.6,Rainy
R04299,South,Germany,2023-06-29 02:00:00,4G,Telecom Italia,Smartphone,-86,111,95.7,26.26,1.15,0.43,4.16,98.76,128.73,928,98.59,0.9,Clear
R04300,North,Netherlands,2023-06-29 03:00:00,4G,Deutsche Telekom,Smartphone,-72,119,26.28,16.83,0.76,0.14,8.99,209.24,113.31,906,99.75,25.2,Stormy
R04301,East,Netherlands,2023-06-29 04:00:00,5G,O2,Tablet,-61,104,67.42,18.45,0.05,0.71,4.24,83.57,147.1,550,98.48,10.3,Clear
R04302,Central,Germany,2023-06-29 05:00:00,5G,Deutsche Telekom,Smartphone,-67,81,167.54,11.33,1.81,0.9,12.99,290.28,65.21,808,97.52,8.5,Stormy
R04303,Central,Germany,2023-06-29 06:00:00,5G,Telecom Italia,Smartphone,-58,93,12.98,2.28,0.65,0.18,19.15,24.54,131.26,296,95.53,14.5,Cloudy
R04304,South,Italy,2023-06-29 07:00:00,5G,Orange,Smartphone,-91,31,154.98,2.72,1.01,0.6,16.32,158.94,117.97,781,99.62,34.2,Clear
R04305,South,Netherlands,2023-06-29 08:00:00,5G,Vodafone,Smartphone,-72,46,195.37,12.9,1.11,0.42,5.09,274.05,125.63,407,95.35,21.1,Cloudy
R04306,East,Spain,2023-06-29 09:00:00,4G,Vodafone,Router,-77,86,50.84,5.74,0.63,0.09,19.07,146.25,104.78,442,96.06,23.8,Clear
R04307,North,France,2023-06-29 10:00:00,5G,O2,Smartphone,-52,47,53.43,3.58,0.62,0.73,15.27,253.7,55.61,741,97.25,0.2,Stormy
R04308,Central,Italy,2023-06-29 11:00:00,5G,Vodafone,Tablet,-87,85,16.93,8.24,0.52,0.07,3.94,285.45,40.37,387,97.5,0.4,Clear
R04309,East,Netherlands,2023-06-29 12:00:00,5G,Orange,Router,-70,47,132.99,22.39,0.49,0.7,12.01,29.67,44.49,976,95.28,17.6,Stormy
R04310,West,Germany,2023-06-29 13:00:00,4G,Deutsche Telekom,Router,-71,114,167.1,2.65,0.06,0.28,19.36,151.75,87.21,903,95.41,27.3,Cloudy
R04311,West,Netherlands,2023-06-29 14:00:00,4G,Orange,Tablet,-61,40,119.66,13.72,1.92,0.57,2.84,209.06,132.55,117,95.63,3.8,Clear
R04312,East,Spain,2023-06-29 15:00:00,5G,O2,Smartphone,-60,26,103.47,24.87,1.19,0.16,6.15,251.33,70.12,210,95.2,19.7,Clear
R04313,Central,Italy,2023-06-29 16:00:00,4G,O2,Router,-82,114,119.06,8.4,0.22,0.37,8.11,57.32,91.83,661,99.89,36.2,Cloudy
R04314,East,Germany,2023-06-29 17:00:00,5G,Vodafone,Router,-90,33,197.57,9.41,1.18,0.1,3.2,174.37,111.4,876,96.19,18.1,Clear
R04315,Central,Spain,2023-06-29 18:00:00,4G,Orange,Smartphone,-64,58,18.04,26.58,0.46,0.47,6.69,57.25,129.01,468,99.4,16.6,Stormy
R04316,South,France,2023-06-29 19:00:00,4G,Deutsche Telekom,Smartphone,-70,92,198.12,19.68,0.62,0.21,14.15,229.07,99.03,318,98.92,21.3,Clear
R04317,East,Italy,2023-06-29 20:00:00,5G,Orange,Tablet,-81,106,169.92,24.03,1.6,0.19,10.07,92.54,96.25,640,98.53,26.2,Cloudy
R04318,Central,Spain,2023-06-29 21:00:00,4G,Deutsche Telekom,Router,-65,81,67.94,9.03,1.77,0.11,9.0,87.96,148.2,238,98.29,8.6,Clear
R04319,East,Spain,2023-06-29 22:00:00,5G,Deutsche Telekom,Smartphone,-59,31,135.94,29.9,1.4,0.77,9.21,233.24,130.05,146,97.49,10.1,Rainy
R04320,East,Germany,2023-06-29 23:00:00,5G,Orange,Smartphone,-58,112,21.83,4.66,1.87,0.64,15.43,254.18,111.35,353,97.82,2.0,Clear
R04321,Central,France,2023-06-30 00:00:00,5G,Telecom Italia,Tablet,-59,57,101.1,28.88,1.81,0.16,19.83,109.57,125.63,915,99.45,37.7,Clear
R04322,Central,Spain,2023-06-30 01:00:00,4G,Orange,Router,-77,77,51.77,27.11,1.1,0.47,12.18,155.32,149.98,215,98.89,-2.9,Clear
R04323,North,Italy,2023-06-30 02:00:00,4G,Deutsche Telekom,Smartphone,-82,75,15.35,16.78,1.82,0.66,15.28,211.1,78.33,615,96.15,15.7,Cloudy
R04324,East,Spain,2023-06-30 03:00:00,5G,O2,Tablet,-60,58,95.7,17.77,1.09,0.88,8.08,226.1,107.3,208,95.52,25.8,Cloudy
R04325,West,Netherlands,2023-06-30 04:00:00,5G,O2,Router,-59,105,184.27,23.36,0.21,0.06,17.35,233.33,122.94,98,96.47,27.0,Stormy
R04326,East,Italy,2023-06-30 05:00:00,4G,Vodafone,Router,-85,23,231.05,9.55,1.66,0.36,8.99,123.21,69.41,514,95.66,23.2,Rainy
R04327,East,Italy,2023-06-30 06:00:00,5G,O2,Router,-69,67,168.94,16.06,0.26,0.62,18.77,165.54,143.47,711,99.77,10.3,Cloudy
R04328,Central,Spain,2023-06-30 07:00:00,4G,Telecom Italia,Router,-94,26,106.47,27.12,0.63,0.02,15.13,41.77,60.42,273,96.91,-1.5,Rainy
R04329,East,Germany,2023-06-30 08:00:00,4G,Deutsche Telekom,Tablet,-74,79,249.88,2.51,0.76,0.24,14.44,285.08,40.25,974,95.87,36.9,Clear
R04330,East,Italy,2023-06-30 09:00:00,4G,Orange,Smartphone,-94,59,77.91,27.21,1.61,0.74,6.51,213.41,103.18,242,98.11,3.6,Clear
R04331,West,Netherlands,2023-06-30 10:00:00,5G,Orange,Router,-76,27,54.91,22.0,0.17,0.36,16.13,118.91,16.71,97,96.99,35.9,Clear
R04332,Central,Germany,2023-06-30 11:00:00,5G,Telecom Italia,Router,-52,77,121.28,23.21,0.89,0.08,3.0,122.99,23.36,653,96.09,5.1,Clear
R04333,East,Germany,2023-06-30 12:00:00,4G,O2,Smartphone,-79,76,131.18,2.41,0.87,0.63,11.22,36.24,145.72,154,95.29,-1.8,Rainy
R04334,South,Germany,2023-06-30 13:00:00,5G,Deutsche Telekom,Router,-92,54,95.16,6.04,1.16,0.25,14.97,142.51,45.84,330,95.46,-1.2,Stormy
R04335,North,Italy,2023-06-30 14:00:00,5G,O2,Router,-82,92,176.92,27.8,0.71,0.7,17.79,205.18,9.81,70,97.82,11.1,Rainy
R04336,West,Germany,2023-06-30 15:00:00,4G,Vodafone,Smartphone,-89,32,54.13,4.16,1.15,0.9,11.82,286.24,73.82,534,98.75,1.8,Clear
R04337,East,Spain,2023-06-30 16:00:00,4G,O2,Smartphone,-81,58,132.48,19.12,1.97,0.53,5.91,197.8,130.76,843,99.63,16.7,Stormy
R04338,South,Germany,2023-06-30 17:00:00,5G,Vodafone,Router,-66,103,130.03,23.59,0.14,0.6,17.13,198.71,53.33,921,97.93,15.4,Stormy
R04339,East,Netherlands,2023-06-30 18:00:00,4G,Orange,Smartphone,-80,40,207.71,7.32,1.75,0.51,15.59,238.06,65.8,690,98.26,32.6,Clear
R04340,East,France,2023-06-30 19:00:00,5G,Deutsche Telekom,Tablet,-56,66,232.47,21.11,0.62,0.82,3.92,157.84,27.74,465,96.21,26.3,Stormy
R04341,Central,Netherlands,2023-06-30 20:00:00,4G,Vodafone,Tablet,-94,102,169.18,2.43,0.93,0.24,17.58,19.32,55.18,634,96.37,26.4,Cloudy
R04342,Central,Italy,2023-06-30 21:00:00,4G,O2,Router,-77,21,83.29,15.21,1.48,0.4,19.24,268.06,144.98,223,97.09,21.6,Clear
R04343,Central,Germany,2023-06-30 22:00:00,5G,O2,Router,-95,63,175.51,10.37,1.82,0.9,11.22,126.72,132.2,802,99.34,-2.9,Stormy
R04344,South,Germany,2023-06-30 23:00:00,5G,Orange,Smartphone,-65,49,70.33,19.55,0.02,0.72,1.73,295.55,112.28,310,97.18,28.6,Rainy
R04345,East,Spain,2023-07-01 00:00:00,5G,Telecom Italia,Smartphone,-92,106,241.97,26.73,1.32,0.32,18.4,127.85,119.0,217,96.2,11.1,Stormy
R04346,North,Germany,2023-07-01 01:00:00,5G,Telecom Italia,Router,-69,74,207.37,4.2,0.14,0.83,3.33,203.82,102.06,194,99.6,32.6,Rainy
R04347,West,Netherlands,2023-07-01 02:00:00,5G,O2,Router,-71,59,113.49,13.78,1.05,0.24,13.03,143.36,22.1,614,97.06,6.1,Cloudy
R04348,Central,Italy,2023-07-01 03:00:00,4G,Telecom Italia,Tablet,-74,96,198.24,12.98,1.5,0.63,8.62,77.4,22.03,270,95.4,25.2,Clear
R04349,Central,France,2023-07-01 04:00:00,4G,Deutsche Telekom,Smartphone,-53,116,108.08,10.05,0.34,0.96,19.85,279.92,82.89,669,97.73,22.2,Stormy
R04350,East,Germany,2023-07-01 05:00:00,5G,Telecom Italia,Router,-86,115,27.91,14.66,1.53,0.57,18.43,191.89,91.34,388,98.13,0.0,Cloudy
R04351,East,France,2023-07-01 06:00:00,4G,Deutsche Telekom,Router,-63,111,179.62,26.48,0.62,0.8,15.91,140.65,145.91,921,99.78,1.1,Rainy
R04352,South,Germany,2023-07-01 07:00:00,5G,O2,Smartphone,-52,43,107.11,29.22,1.22,0.74,4.79,51.81,70.42,846,99.03,40.0,Cloudy
R04353,South,Italy,2023-07-01 08:00:00,4G,O2,Smartphone,-66,61,233.28,0.58,1.32,0.87,14.28,299.74,138.03,932,95.51,10.1,Cloudy
R04354,Central,Netherlands,2023-07-01 09:00:00,4G,O2,Router,-66,47,83.57,22.3,1.3,0.97,11.87,269.59,148.6,637,97.56,13.3,Rainy
R04355,East,Italy,2023-07-01 10:00:00,5G,Orange,Router,-80,113,212.4,18.64,0.04,0.02,3.57,132.61,127.45,697,97.17,33.5,Clear
R04356,North,France,2023-07-01 11:00:00,5G,Telecom Italia,Router,-87,112,173.31,29.84,0.3,0.03,16.1,59.72,62.85,156,96.97,23.4,Cloudy
R04357,West,Germany,2023-07-01 12:00:00,5G,Vodafone,Smartphone,-79,117,214.8,3.15,1.71,0.59,2.64,18.61,114.25,604,95.7,25.6,Cloudy
R04358,East,France,2023-07-01 13:00:00,4G,Vodafone,Router,-61,70,80.05,24.43,1.88,0.95,10.15,54.03,84.09,784,96.88,23.6,Rainy
R04359,East,Netherlands,2023-07-01 14:00:00,5G,O2,Router,-81,41,120.72,28.05,1.13,0.49,9.1,164.98,33.83,192,97.35,9.6,Rainy
R04360,South,Italy,2023-07-01 15:00:00,5G,Telecom Italia,Router,-68,108,207.55,27.41,1.19,0.84,16.32,246.58,23.81,211,96.09,32.3,Cloudy
R04361,West,France,2023-07-01 16:00:00,5G,Deutsche Telekom,Tablet,-76,97,164.52,17.04,1.51,0.77,9.12,115.42,15.16,651,97.88,-3.5,Stormy
R04362,Central,France,2023-07-01 17:00:00,5G,Vodafone,Tablet,-63,93,96.38,10.16,0.81,0.5,14.19,135.85,52.33,943,96.11,11.5,Rainy
R04363,East,Netherlands,2023-07-01 18:00:00,5G,O2,Smartphone,-63,93,132.88,19.38,0.66,0.51,10.09,147.25,104.87,980,95.61,38.0,Clear
R04364,Central,Germany,2023-07-01 19:00:00,5G,Vodafone,Router,-60,27,249.06,9.53,1.54,0.44,12.06,15.1,137.51,978,99.92,12.0,Stormy
R04365,East,France,2023-07-01 20:00:00,4G,Vodafone,Router,-83,33,188.04,12.66,0.06,0.25,5.58,61.34,51.46,402,98.44,-4.2,Stormy
R04366,Central,Netherlands,2023-07-01 21:00:00,4G,Vodafone,Smartphone,-92,64,157.49,13.65,1.77,0.86,4.85,155.26,82.0,277,97.97,3.6,Cloudy
R04367,West,Germany,2023-07-01 22:00:00,4G,O2,Smartphone,-73,57,208.7,9.41,0.88,0.21,14.49,91.02,72.98,326,96.64,37.5,Clear
R04368,South,Germany,2023-07-01 23:00:00,4G,O2,Smartphone,-88,51,116.09,10.58,1.01,0.91,3.32,161.76,20.77,708,96.04,33.2,Stormy
R04369,West,Italy,2023-07-02 00:00:00,5G,Orange,Router,-83,81,238.02,0.72,1.27,0.36,4.34,41.35,115.24,145,95.66,3.8,Rainy
R04370,North,Netherlands,2023-07-02 01:00:00,5G,Orange,Tablet,-72,115,142.49,9.26,0.55,0.03,18.88,242.82,80.31,547,95.31,39.0,Clear
R04371,South,Germany,2023-07-02 02:00:00,4G,Orange,Smartphone,-56,86,88.45,14.43,1.19,0.17,5.81,237.29,138.01,50,98.5,2.1,Clear
R04372,West,Italy,2023-07-02 03:00:00,4G,Vodafone,Router,-66,103,30.64,5.6,1.39,0.89,7.14,204.26,126.14,228,96.38,39.7,Cloudy
R04373,North,Spain,2023-07-02 04:00:00,4G,Telecom Italia,Smartphone,-66,80,100.17,24.26,0.24,0.13,13.03,164.12,45.35,210,96.59,33.0,Stormy
R04374,East,Netherlands,2023-07-02 05:00:00,5G,O2,Router,-71,32,146.47,16.36,1.04,0.74,9.37,123.07,50.33,587,95.8,36.1,Rainy
R04375,East,Spain,2023-07-02 06:00:00,5G,Orange,Smartphone,-63,106,178.78,23.92,0.66,0.18,11.62,207.97,82.86,987,95.59,1.3,Stormy
R04376,Central,Germany,2023-07-02 07:00:00,5G,Telecom Italia,Router,-87,102,220.03,4.28,1.11,0.5,3.75,236.73,23.15,359,97.47,8.6,Stormy
R04377,South,Netherlands,2023-07-02 08:00:00,4G,Orange,Smartphone,-70,99,236.55,24.71,0.04,0.21,13.78,244.49,41.41,94,98.64,26.6,Rainy
R04378,East,Italy,2023-07-02 09:00:00,4G,Orange,Tablet,-72,119,34.59,28.77,1.49,0.33,3.98,110.8,124.06,716,99.95,17.7,Stormy
R04379,South,Germany,2023-07-02 10:00:00,4G,Telecom Italia,Smartphone,-63,118,154.22,10.9,0.34,0.12,15.21,66.25,27.19,868,96.7,8.1,Clear
R04380,East,Netherlands,2023-07-02 11:00:00,4G,Orange,Smartphone,-57,66,169.98,8.88,1.38,0.56,10.95,109.13,84.21,77,98.32,26.3,Cloudy
R04381,Central,Netherlands,2023-07-02 12:00:00,4G,Vodafone,Tablet,-71,73,51.3,19.58,1.54,0.37,16.51,12.24,62.13,261,95.58,30.1,Cloudy
R04382,West,Spain,2023-07-02 13:00:00,5G,Vodafone,Smartphone,-51,90,140.94,19.26,1.51,0.37,4.28,132.74,34.13,569,97.78,7.8,Clear
R04383,Central,Germany,2023-07-02 14:00:00,5G,Vodafone,Tablet,-81,71,90.36,3.82,1.64,0.04,8.17,89.31,145.62,907,97.59,-1.1,Stormy
R04384,North,Italy,2023-07-02 15:00:00,5G,Deutsche Telekom,Router,-55,91,28.58,27.84,0.62,0.14,17.09,239.11,124.64,976,95.16,20.8,Stormy
R04385,East,Italy,2023-07-02 16:00:00,5G,Orange,Tablet,-55,44,25.81,14.63,1.93,0.71,16.18,205.7,43.67,54,97.41,12.8,Cloudy
R04386,North,Germany,2023-07-02 17:00:00,5G,Deutsche Telekom,Tablet,-90,42,192.21,23.05,0.05,0.29,19.35,17.54,118.87,572,97.48,34.5,Cloudy
R04387,North,Germany,2023-07-02 18:00:00,4G,O2,Router,-76,93,157.71,11.1,0.96,0.44,5.22,51.84,5.93,390,96.86,-3.0,Rainy
R04388,South,France,2023-07-02 19:00:00,5G,Telecom Italia,Tablet,-52,49,181.63,8.22,0.54,0.76,11.24,167.24,45.25,249,97.87,23.7,Rainy
R04389,East,Spain,2023-07-02 20:00:00,4G,O2,Tablet,-80,116,174.47,3.78,1.48,0.44,1.34,189.25,20.66,715,95.23,-2.9,Rainy
R04390,North,Germany,2023-07-02 21:00:00,5G,Deutsche Telekom,Router,-75,30,42.23,8.6,1.61,0.23,19.34,232.98,66.49,683,99.22,0.1,Rainy
R04391,West,Germany,2023-07-02 22:00:00,4G,Vodafone,Smartphone,-81,54,46.38,29.81,1.64,0.55,4.33,290.8,97.5,237,97.6,11.6,Cloudy
R04392,North,France,2023-07-02 23:00:00,4G,Orange,Smartphone,-57,46,70.6,19.91,0.59,0.8,18.19,213.56,29.84,351,95.16,5.3,Stormy
R04393,West,France,2023-07-03 00:00:00,4G,Orange,Tablet,-54,86,105.78,24.18,0.55,0.6,13.89,168.02,39.67,189,99.92,2.3,Clear
